,Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Value,Rating
307,2018,87.67582987586292,147,4,220.16,6,8.54,125.3325,251.10683333333338,7.7
308,1993,87.58927026247477,105,1,126.53,2,5.7,98.81,144.45833333333331,6.8
309,1984,87.42499598909032,126,1,90.82,6,5.1,80.614,103.88333333333333,7.3
310,1966,87.34274711168166,120,1,28.35,1,2.53,22.205,32.45833333333333,7.7
311,1996,87.01944532993309,121,4,136.49,6,10.8,95.35095238095236,156.84999999999997,6.7
312,1992,86.91055944886564,129,4,121.95,6,0.53,66.71,140.3166666666667,6.3
313,2013,86.86578536461475,116,4,202.36,6,8.4,68.11,232.95708333333332,7.0
314,1996,86.82817978960792,103,0,136.19,3,10.3,48.19222222222222,156.84999999999997,5.7
315,1992,86.73239102031118,94,1,121.7,2,0.5,68.61333333333333,140.3166666666667,7.0
316,1998,86.59066509892132,98,4,141.15,6,10.3,113.08800000000001,163.00833333333335,7.0
317,1972,86.42487046632124,129,16,36.14,5,5.5,17.552,41.81666666666667,6.9
318,2018,86.2780184529692,118,4,216.65,6,2.2,116.98666666666666,251.10683333333338,7.0
319,1997,86.2402658083273,126,1,138.43,5,5.5,27.390909090909098,160.51666666666665,8.3
320,2018,86.19040634099296,134,4,216.43,1,0.53,135.857,251.10683333333338,7.9
321,1998,86.16737385614232,120,4,140.46,6,5.4,59.965,163.00833333333335,6.2
322,1989,85.98279107286906,99,1,106.59,2,5.7,74.67333333333333,123.96666666666665,7.3
323,2018,85.73641630620696,136,16,215.29,5,0.52,215.29,251.10683333333338,7.6
324,2014,85.68610485512353,142,4,202.85,6,3.8,130.51749999999998,236.73616666666666,6.6
325,1996,85.47656997131018,136,16,134.07,6,8.54,178.96230769230772,156.84999999999997,7.4
326,2002,85.22029186935372,89,1,153.29,3,2.1,88.5575,179.875,5.2
327,2018,85.13109625982565,135,4,213.77,6,3.8,95.35095238095236,251.10683333333338,6.9
328,2018,85.03153704167083,112,4,213.52,6,3.8,89.05600000000001,251.10683333333338,6.6
329,2015,84.86733019150525,105,1,201.15,3,5.1,63.30800000000001,237.01700000000002,6.9
330,1969,84.8614266242617,128,1,31.13,3,5.6,31.13,36.68333333333334,7.4
331,2014,84.76947262670048,123,4,200.68,6,3.8,244.36666666666665,236.73616666666666,6.4
332,1980,84.76084538375974,109,16,69.85,2,1.5,64.85,82.40833333333332,6.2
333,2015,84.4116666736985,148,4,200.07,6,8.54,124.15375,237.01700000000002,6.8
334,1999,84.07023863124718,84,1,140.04,3,2.1,74.07333333333332,166.57500000000002,6.0
335,1992,83.90307637486636,127,16,117.73,5,9.7,63.32285714285714,140.3166666666667,7.0
336,2009,83.84567696947379,107,4,179.88,6,7.5,45.56166666666667,214.537,6.5
337,1977,83.81685686786746,175,1,50.8,5,1.5,37.68666666666667,60.60833333333333,7.4
338,1998,83.62149174377586,139,4,136.31,6,8.51,112.40500000000002,163.00833333333335,5.4
339,1991,83.33843235636053,99,4,113.5,2,7.0,130.02125,136.19166666666666,6.9
340,1986,83.26009275450467,96,4,91.26,2,5.52,45.695,109.60833333333335,6.6
341,2011,83.06690327384811,129,4,186.85,6,3.4,91.25399999999999,224.93916666666667,7.4
342,2006,83.0639494026704,144,4,167.45,6,8.54,75.84222222222222,201.5916666666667,8.0
343,2021,82.86533828960611,132,4,224.54,6,3.7,80.94,270.96975000000003,7.4
344,1998,82.83625581514237,115,1,135.03,1,2.7,127.26000000000002,163.00833333333335,6.8
345,2019,82.76309866491258,169,16,211.59,5,7.7,211.59,255.65741666666668,6.5
346,2009,82.61512000261028,105,8,177.24,3,2.1,104.32916666666667,214.537,6.0
347,2012,82.50218592464157,101,1,189.42,0,2.2,189.42,229.5939166666667,7.7
348,1994,82.43548659133073,141,4,122.19,6,10.4,61.357777777777784,148.22500000000002,6.9
349,2015,82.28945603058008,131,4,195.04,6,8.54,125.3325,237.01700000000002,7.4
350,1999,82.12516884286357,189,4,136.8,10,5.8,64.31666666666668,166.57500000000002,8.6
351,1996,82.1230474976092,95,16,128.81,2,2.5,127.26000000000002,156.84999999999997,5.7
352,2001,81.94653614457833,108,17,145.1,2,2.9,145.1,177.06666666666663,6.4
353,1994,81.80131556754932,116,16,121.25,6,8.54,113.72999999999999,148.22500000000002,7.3
354,1982,81.7720207253886,113,1,78.91,6,3.8,76.9,96.5,7.7
355,2003,81.74133635334087,109,4,150.37,6,7.5,79.0425,183.95833333333334,6.3
356,1982,81.73056994818654,96,16,78.87,6,10.3,36.931250000000006,96.5,6.9
357,2001,81.62462349397592,106,16,144.53,6,10.8,66.72571428571429,177.06666666666663,6.8
358,1970,81.28783000643915,139,16,31.56,3,2.7,31.56,38.824999999999996,7.6
359,1976,81.18318933958119,96,0,46.2,6,10.8,76.1,56.90833333333334,6.7
360,2007,81.15560853644273,100,9,168.27,6,2.2,79.59,207.3424166666667,5.8
361,2006,81.1392666694225,117,1,163.57,1,5.0,82.20666666666666,201.5916666666667,8.0
362,2010,80.9839696774445,140,1,176.59,6,5.1,59.581999999999994,218.05550000000002,6.2
363,1963,80.9795918367347,115,16,24.8,6,8.54,34.82333333333333,30.625,7.4
364,1985,80.97303997520918,161,1,87.1,1,5.7,91.18285714285712,107.56666666666665,7.1
365,2005,80.96607638148068,113,4,158.12,2,10.5,91.24777777777778,195.2916666666667,6.4
366,1994,80.91752403440714,101,1,119.94,6,10.3,104.09666666666668,148.22500000000002,6.9
367,2014,80.76501478087069,101,9,191.2,6,2.2,97.7425,236.73616666666666,5.8
368,1989,80.70717934928744,124,16,100.05,2,5.0,95.35095238095236,123.96666666666665,7.0
369,2011,80.47953706001994,115,4,181.03,6,3.7,63.30800000000001,224.93916666666667,7.0
370,1998,80.02044885230816,127,16,130.44,6,10.8,73.61999999999999,163.00833333333335,6.6
371,1983,79.8895582329317,114,1,79.57,6,5.4,55.62,99.60000000000001,7.1
372,1973,79.68468468468468,121,1,35.38,6,8.54,37.8125,44.400000000000006,6.7
373,2014,79.421747275624,169,4,188.02,3,5.4,187.57454545454547,236.73616666666666,8.6
374,1990,79.3979207857644,105,1,103.74,6,10.3,65.13499999999999,130.65833333333333,6.2
375,1981,79.38410778113831,95,1,72.18,6,2.3,99.46000000000001,90.925,6.2
376,2012,79.36185881812344,150,1,182.21,1,2.53,138.73962962962963,229.5939166666667,7.3
377,2005,79.2148495839556,106,4,154.7,6,3.7,92.25999999999999,195.2916666666667,5.7
378,1997,79.19426850794311,105,4,127.12,2,5.7,62.196666666666665,160.51666666666665,6.3
379,1996,79.09467644246097,117,16,124.06,2,2.9,62.83888888888888,156.84999999999997,7.2
380,2002,79.00486448922864,124,4,142.11,6,8.54,66.72571428571429,179.875,5.8
381,2010,78.9065169188578,125,1,172.06,6,3.8,93.14,218.05550000000002,6.8
382,2021,78.80953501267207,97,4,213.55,6,3.8,213.55,270.96975000000003,5.9
383,2011,78.58124604059616,105,4,176.76,6,5.4,72.13333333333334,224.93916666666667,7.6
384,2011,78.53234393002553,124,7,176.65,6,3.8,99.68375,224.93916666666667,6.9
385,2008,78.20160007431404,106,4,168.37,6,8.54,68.11,215.3025,6.6
386,1984,78.16460773303386,96,16,81.2,2,2.9,71.06,103.88333333333333,6.7
387,1999,78.10295662614438,122,4,130.1,5,5.0,124.15375,166.57500000000002,8.4
388,1997,78.07911950991591,119,16,125.33,6,8.54,48.418333333333344,160.51666666666665,6.5
389,2012,77.97244918292333,106,4,179.02,6,2.2,130.02125,229.5939166666667,6.8
390,2015,77.75813549239083,115,4,184.3,2,0.5,184.3,237.01700000000002,6.4
391,1975,77.72685041808609,113,0,41.83,2,9.4,24.7275,53.81666666666667,7.0
392,1986,77.6948224739603,137,1,85.16,6,3.8,278.42571428571426,109.60833333333335,8.4
393,2015,77.47967445373115,156,16,183.64,6,5.2,47.84166666666667,237.01700000000002,8.0
394,2009,77.42720369912882,158,4,166.11,6,3.8,112.40500000000002,214.537,5.8
395,2002,77.40931202223767,104,0,139.24,2,7.1,94.58666666666666,179.875,5.7
396,1989,77.32723850497446,128,1,95.86,2,5.0,50.885000000000005,123.96666666666665,8.1
397,1977,77.21710435858655,125,16,46.8,6,8.54,53.39666666666667,60.60833333333333,7.0
398,1975,77.13223908330752,117,0,41.51,10,9.7,91.18285714285712,53.81666666666667,7.4
399,1998,77.06354480854762,103,1,125.62,2,5.0,50.885000000000005,163.00833333333335,8.2
400,1984,77.0479704797048,107,1,80.04,5,0.52,58.275000000000006,103.88333333333333,6.6
401,2017,76.84820504277674,106,4,188.37,6,2.53,187.57454545454547,245.11958333333334,7.8
402,2004,76.66107826700785,115,4,144.8,6,9.5,64.196,188.88333333333335,7.1
403,1992,76.63380448984438,128,1,107.53,2,5.3,76.1925,140.3166666666667,7.3
404,2009,76.42504556323618,108,16,163.96,2,5.7,75.548,214.537,6.7
405,1999,76.20591325228875,128,16,126.94,6,8.54,56.3375,166.57500000000002,6.4
406,2015,76.02830176738377,117,4,180.2,6,2.2,116.98666666666666,237.01700000000002,7.3
407,2011,75.44706531765996,146,4,169.71,5,5.0,72.745,224.93916666666667,8.1
408,2003,75.34858437146093,98,1,138.61,2,0.5,104.32916666666667,183.95833333333334,5.9
409,2003,75.34858437146093,147,4,138.61,6,10.3,178.96230769230772,183.95833333333334,6.6
410,2011,75.18032653272923,125,12,169.11,2,5.5,109.42666666666666,224.93916666666667,6.8
411,1978,75.08431272355645,183,16,48.98,5,1.5,36.989999999999995,65.23333333333333,8.1
412,2018,74.87649678987893,90,16,188.02,5,8.3,174.04500000000002,251.10683333333338,7.5
413,1989,74.8749663888142,95,4,92.82,2,5.7,61.743333333333325,123.96666666666665,7.7
414,2010,74.847917158705,106,4,163.21,6,3.7,81.65500000000002,218.05550000000002,5.8
415,2015,74.84695190640333,94,1,177.4,0,2.2,177.4,237.01700000000002,6.6
416,2014,74.76677623542946,102,1,177.0,0,3.6,168.9,236.73616666666666,7.8
417,1991,74.60074649697118,99,16,101.6,5,8.5,62.0375,136.19166666666666,6.2
418,2000,74.37862950058074,120,4,128.08,6,5.2,64.43333333333334,172.19999999999996,7.9
419,2010,74.29301255872932,102,16,162.0,2,2.9,84.20769230769231,218.05550000000002,5.9
420,2001,74.06250000000001,100,1,131.14,6,3.7,64.20142857142856,177.06666666666663,5.7
421,1993,73.79982693971733,117,16,106.61,5,5.5,63.60142857142858,144.45833333333331,6.0
422,2003,73.73952434881087,106,16,135.65,2,2.9,91.24777777777778,183.95833333333334,6.2
423,1984,73.707684902936,106,1,76.57,6,2.2,129.74625,103.88333333333333,6.9
424,1984,73.61142307075245,105,1,76.47,6,3.8,117.98666666666668,103.88333333333333,6.6
425,2006,73.51990409656483,108,9,148.21,2,2.5,99.8057142857143,201.5916666666667,6.6
426,2011,73.46430701634145,90,1,165.25,0,3.6,88.975,224.93916666666667,7.2
427,2002,73.4232105628909,145,16,132.07,6,9.4,138.73962962962963,179.875,7.7
428,1967,73.08518611041717,110,1,24.38,5,9.7,48.445,33.35833333333334,7.9
429,2000,72.938443670151,131,16,125.6,1,5.0,59.36888888888888,172.19999999999996,7.4
430,1986,72.82293013000834,94,1,79.82,6,2.2,65.215,109.60833333333335,5.9
431,1994,72.81497723056164,154,16,107.93,10,5.0,85.19,148.22500000000002,8.9
432,2000,72.7700348432056,98,16,125.31,6,2.2,80.07833333333333,172.19999999999996,5.6
433,2009,72.27657700070384,107,4,155.06,6,10.8,166.35666666666668,214.537,6.5
434,2003,72.14677236693092,105,16,132.72,2,2.9,83.56777777777778,183.95833333333334,5.6
435,1992,72.09407293027674,130,16,101.16,5,4.0,62.776666666666664,140.3166666666667,8.2
436,2000,72.07897793263649,147,16,124.12,10,8.52,59.36888888888888,172.19999999999996,7.6
437,1971,71.9407285449681,118,1,29.13,5,5.5,27.095,40.49166666666667,8.0
438,2003,71.85322763306908,138,4,132.18,6,7.5,64.43333333333334,183.95833333333334,5.6
439,2017,71.81800719716736,104,11,176.04,8,9.7,175.56,245.11958333333334,7.7
440,2002,71.78874218207088,115,4,129.13,8,9.0,152.93800000000002,179.875,7.1
441,2007,71.73158410664483,129,17,148.73,2,5.5,97.55799999999999,207.3424166666667,6.9
442,2017,71.69969759658126,104,1,175.75,0,3.6,175.75,245.11958333333334,7.3
443,2000,71.60859465737516,106,9,123.31,2,2.5,91.24777777777778,172.19999999999996,4.4
444,2015,71.59823978870713,89,1,169.7,0,2.2,161.84,237.01700000000002,6.6
445,1980,71.41268075639601,104,16,58.85,3,5.7,81.20749999999998,82.40833333333332,5.8
446,2017,71.39372449161718,97,1,175.0,0,2.2,161.70999999999998,245.11958333333334,6.3
447,1979,71.26420943851188,122,1,51.72,5,8.5,51.72,72.575,7.4
448,1995,71.12982609646723,90,1,108.39,3,10.3,60.415000000000006,152.38333333333335,6.4
449,2017,71.1244681592488,105,4,174.34,1,5.1,174.34,245.11958333333334,7.5
450,1998,71.05158222994733,119,1,115.82,2,5.7,98.81,163.00833333333335,6.7
451,1994,71.0136616630123,123,16,105.26,5,7.7,37.714999999999996,148.22500000000002,7.5
452,2009,70.97610202435943,118,4,152.27,6,3.8,128.184,214.537,5.7
453,1987,70.97029702970296,102,4,80.64,2,5.7,48.445,113.625,7.1
454,2012,70.91215758837977,165,16,162.81,5,4.0,85.19,229.5939166666667,8.4
455,2008,70.90024500412211,145,4,152.65,2,5.7,124.0,215.3025,5.7
456,2014,70.86792118089265,149,16,167.77,5,9.7,86.519,236.73616666666666,8.1
457,1993,70.82319007787714,128,4,102.31,6,10.4,83.96444444444444,144.45833333333331,7.2
458,1985,70.75612023551288,117,1,76.11,2,5.4,95.35095238095236,107.56666666666665,6.7
459,2002,70.72689367616401,108,1,127.22,2,5.5,82.61,179.875,6.2
460,2016,70.66759440192327,127,4,169.61,1,2.53,106.87,240.01099999999997,7.8
461,1985,70.62596839169508,106,1,75.97,6,2.2,44.53,107.56666666666665,6.1
462,2004,70.61501808876731,163,4,133.38,5,1.5,83.96444444444444,188.88333333333335,7.3
463,2002,70.20986796386379,96,1,126.29,2,5.5,45.75,179.875,5.8
464,1988,70.19378479317878,132,16,83.01,6,8.5,72.94714285714285,118.25833333333333,8.2
465,2015,70.10889514254251,125,19,166.17,5,8.53,83.80999999999999,237.01700000000002,4.1
466,1989,70.09142242538317,116,4,86.89,2,5.5,39.188,123.96666666666665,6.8
467,1999,70.08254539996997,105,16,116.74,10,5.5,74.67333333333333,166.57500000000002,6.5
468,1990,69.99936220422221,111,1,91.46,6,10.3,81.21249999999999,130.65833333333333,6.2
469,1995,69.95515695067263,130,4,106.6,6,8.54,75.84222222222222,152.38333333333335,7.2
470,1997,69.91797321150453,138,4,112.23,6,10.6,75.19000000000001,160.51666666666665,7.3
471,1993,69.75713873665994,141,4,100.77,10,5.5,58.00333333333333,144.45833333333331,6.6
472,1999,69.69233078193005,124,1,116.09,2,5.7,71.30666666666666,166.57500000000002,7.2
473,1973,69.66216216216216,102,1,30.93,2,10.4,27.095,44.400000000000006,8.1
474,2018,69.5042813782447,120,4,174.53,2,5.7,92.50999999999999,251.10683333333338,6.9
475,1980,69.4468601476388,133,1,57.23,6,2.2,48.604000000000006,82.40833333333332,7.9
476,1996,69.34650940388907,149,4,108.77,10,8.52,54.09571428571428,156.84999999999997,7.4
477,2005,69.32707488798803,81,3,135.39,0,2.2,112.345,195.2916666666667,5.7
478,2007,69.20918657502544,96,14,143.5,2,5.0,52.60375,207.3424166666667,7.5
479,2003,69.118912797282,107,16,127.15,6,10.8,71.512,183.95833333333334,5.9
480,2008,68.78693930632481,116,4,148.1,5,5.0,62.776666666666664,215.3025,8.1
481,1994,68.56468207117557,127,4,101.63,6,2.2,73.61999999999999,148.22500000000002,7.0
482,2017,68.55837371895011,118,4,168.05,6,3.7,84.67,245.11958333333334,6.6
483,1981,68.51800934836405,127,16,62.3,6,8.54,53.278,90.925,6.7
484,2013,68.50188786561188,117,16,159.58,6,10.3,109.42666666666666,232.95708333333332,6.6
485,2013,68.50188786561188,117,16,159.58,6,10.3,109.42666666666666,232.95708333333332,6.6
486,2019,68.48226907818373,116,16,175.08,8,9.7,175.56,255.65741666666668,6.8
487,2018,68.48081261561313,130,1,171.96,0,2.2,132.20000000000002,251.10683333333338,6.7
488,1998,68.4320842492715,132,16,111.55,6,8.5,67.63933333333333,163.00833333333335,7.3
489,1999,68.32357796788233,106,16,113.81,6,2.8,130.02125,166.57500000000002,4.9
490,2000,68.26945412311267,99,16,117.56,6,10.3,88.5575,172.19999999999996,5.2
491,1983,68.17269076305222,131,4,67.9,6,8.54,53.278,99.60000000000001,6.5
492,2006,68.13773717498243,107,16,137.36,2,5.8,82.15,201.5916666666667,6.4
493,2010,68.06524027139879,95,1,148.42,0,2.4,161.70999999999998,218.05550000000002,7.3
494,2010,68.04689631768058,98,16,148.38,2,5.5,56.56,218.05550000000002,5.5
495,2019,68.04418282408523,137,16,173.96,6,8.54,183.41333333333333,255.65741666666668,6.5
496,2015,68.01199913930223,147,18,161.2,1,2.53,88.98444444444445,237.01700000000002,7.8
497,1983,67.91164658634537,117,16,67.64,6,10.8,62.776666666666664,99.60000000000001,6.6
498,2003,67.80339750849377,128,9,124.73,2,5.7,104.26166666666666,183.95833333333334,6.7
499,2021,67.7750929762455,134,4,183.65,6,3.8,91.84,270.96975000000003,6.7
500,2016,67.67606484702786,123,4,162.43,6,8.5,123.30999999999999,240.01099999999997,6.6
501,2012,67.65423154722086,127,4,155.33,6,5.2,97.94500000000001,229.5939166666667,6.1
502,2002,67.63585823488533,119,4,121.66,6,9.7,58.569,179.875,7.9
503,2007,67.58385585197432,91,4,140.13,6,10.3,113.08800000000001,207.3424166666667,6.2
504,1989,67.56655014788923,117,1,83.76,2,5.7,58.275000000000006,123.96666666666665,7.3
505,2008,67.34710465507831,90,16,145.0,6,10.8,43.248000000000005,215.3025,7.8
506,1996,67.25533949633409,103,4,105.49,2,2.9,71.06,156.84999999999997,6.4
507,2000,67.16027874564462,113,1,115.65,1,5.3,53.09,172.19999999999996,7.8
508,1990,67.14458830282544,118,1,87.73,3,2.8,129.74625,130.65833333333333,7.4
509,1987,67.12431243124311,119,16,76.27,10,8.52,42.085384615384605,113.625,7.9
510,1973,67.1171171171171,130,16,29.8,1,10.4,23.686666666666667,44.400000000000006,7.7
511,1993,67.07816556100377,195,16,96.9,1,2.53,138.73962962962963,144.45833333333331,9.0
512,2008,66.94302202714785,108,16,144.13,2,0.51,87.075,215.3025,6.5
513,2019,66.89420640707667,130,16,171.02,6,10.8,131.525,255.65741666666668,7.4
514,1996,66.71342046541284,123,1,104.64,5,7.3,102.13899999999998,156.84999999999997,6.4
515,2018,66.70865853245729,97,1,167.51,0,2.2,161.84,251.10683333333338,6.3
516,1988,66.5999577196815,85,1,78.76,2,10.0,64.815,118.25833333333333,7.6
517,1980,66.49812923450298,124,1,54.8,5,5.0,32.60124999999999,82.40833333333332,7.7
518,2008,66.48784849223766,111,4,143.15,2,5.1,73.92999999999999,215.3025,7.0
519,2006,66.48588317969491,126,4,134.03,6,8.54,366.5666666666666,201.5916666666667,6.9
520,2004,66.46430777375805,125,4,125.54,10,8.5,59.36888888888888,188.88333333333335,6.5
521,2011,66.35571839793721,90,1,149.26,0,2.2,149.26,224.93916666666667,6.6
522,2016,66.18446654528334,122,4,158.85,6,3.8,166.35666666666668,240.01099999999997,7.0
523,1988,66.14333027975478,104,16,78.22,2,5.7,36.1,118.25833333333333,5.9
524,2002,66.10701876302988,124,16,118.91,6,8.52,78.25666666666667,179.875,6.4
525,1990,66.05013074813445,127,4,86.3,9,8.5,58.00333333333333,130.65833333333333,6.9
526,1960,66.00169061707523,174,16,19.52,2,5.0,6.716666666666666,29.575000000000003,8.0
527,1995,65.93896970359837,104,4,100.48,3,2.1,99.68375,152.38333333333335,7.0
528,1995,65.84053374166028,100,1,100.33,2,7.1,86.7725,152.38333333333335,6.1
529,2000,65.81300813008131,165,16,113.33,6,2.53,112.40500000000002,172.19999999999996,7.2
530,2008,65.77722042242891,150,1,141.62,6,3.1,141.62,215.3025,6.5
531,1995,65.70928579240947,127,16,100.13,10,5.5,86.519,152.38333333333335,8.6
532,1996,65.69971310168953,111,16,103.05,8,9.0,49.552499999999995,156.84999999999997,7.4
533,2006,65.66739696581372,151,16,132.38,10,8.52,47.43857142857142,201.5916666666667,8.5
534,1995,65.63053702285902,128,16,100.01,6,8.54,72.94714285714285,152.38333333333335,7.6
535,1991,65.59138469069326,105,1,89.33,2,5.51,59.77333333333333,136.19166666666666,6.5
536,1997,65.57574499013603,92,8,105.26,6,2.2,75.435,160.51666666666665,5.5
537,2015,65.47631604484066,114,4,155.19,6,8.54,120.02666666666669,237.01700000000002,6.1
538,2003,65.38437146092865,140,1,120.28,5,1.52,145.96800000000002,183.95833333333334,7.3
539,2011,65.0887091695162,131,4,146.41,6,3.8,85.06199999999998,224.93916666666667,7.7
540,1983,65.0602409638554,91,0,64.8,2,5.0,64.8,99.60000000000001,6.6
541,2015,64.99955699380212,120,4,154.06,6,3.8,45.79,237.01700000000002,8.1
542,2002,64.88950660180681,110,4,116.72,5,0.5,61.41166666666667,179.875,7.2
543,2007,64.88300954660747,128,4,134.53,6,8.5,76.925,207.3424166666667,7.1
544,1981,64.85565026120429,125,1,58.97,1,5.3,58.97,90.925,7.1
545,2012,64.81443505145134,158,16,148.81,5,0.51,74.7925,229.5939166666667,7.5
546,2016,64.76369833049318,144,4,155.44,6,3.8,135.857,240.01099999999997,6.9
547,2019,64.68030623011458,130,4,165.36,2,10.4,171.522,255.65741666666668,7.9
548,1977,64.67757459095284,93,16,39.2,2,5.5,13.9725,60.60833333333333,8.0
549,2012,64.59665924656105,91,4,148.31,0,2.2,161.84,229.5939166666667,7.0
550,1996,64.5839974497928,115,16,101.3,6,10.8,104.09666666666668,156.84999999999997,6.2
551,2013,64.55695523317063,110,16,150.39,2,10.0,115.145,232.95708333333332,7.0
552,2013,64.44105405680946,138,16,150.12,10,5.0,84.28500000000001,232.95708333333332,7.2
553,2009,64.2593119135627,96,1,137.86,0,2.2,129.74625,214.537,6.8
